experiment,exp_type,error,time
0,gpboost,1.7429060207501292,53.1439580917358
1,gpboost,1.7327605530745644,64.5007059574127
2,gpboost,1.6885752033707433,93.4380888938904
3,gpboost,1.7006100393129147,48.6256568431854
4,gpboost,1.7587339195740301,59.970892906189
