experiment,exp_type,error,time
0,gpboost_excl,0.7238556507519187,9.56002807617188
1,gpboost_excl,0.695169014485669,3.79908680915833
2,gpboost_excl,0.7084214551798953,59.8326938152313
3,gpboost_excl,0.7178483098793647,13.17937707901
4,gpboost_excl,0.7243470516684616,8.3812210559845
