experiment,exp_type,error,time
0,boost_cont,0.009000517076303168,0.344045877456665
1,boost_cont,0.008816098802404419,4.29033207893372
2,boost_cont,0.008772313320320791,0.292041063308716
3,boost_cont,0.008786845939841009,0.287303924560547
4,boost_cont,0.008639914839334576,0.289553880691528
