experiment,exp_type,error,time
0,catboost,0.010870175168462708,48.4439249038696
1,catboost,0.009472048483598876,49.251601934433
2,catboost,0.01029564925488954,59.3457281589508
3,catboost,0.009883823692047489,58.247524023056
4,catboost,0.00946223796695824,57.8187599182129
