experiment,exp_type,error,time
0,catboost,0.08944255904525471,53.2176032066345
1,catboost,0.08619274949322642,51.8419330120087
2,catboost,0.08877101960882551,52.3493540287018
3,catboost,0.09974834082077898,6.70992588996887
4,catboost,0.09597058318168769,53.8613810539246
