experiment,exp_type,error,time
0,gpboost_excl,0.08027448354360724,26.7422430515289
1,gpboost_excl,0.07872044171785843,52.907142162323
2,gpboost_excl,0.08079045268459498,36.4762330055237
3,gpboost_excl,0.08886400596835342,29.9351301193237
4,gpboost_excl,0.08582447352366235,37.5989680290222
