experiment,exp_type,error,time
0,gpboost_incl,0.13269542151095384,10.5421888828278
1,gpboost_incl,0.12451800597448413,20.5321099758148
2,gpboost_incl,0.11641867044924102,12.8112070560455
3,gpboost_incl,0.12339993877416246,11.2761290073395
4,gpboost_incl,0.1271298691543055,10.5306489467621
