experiment,exp_type,error,time
0,gpboost_excl,1.791741997597162,28.4430491924286
1,gpboost_excl,1.7886483677144531,202.732045888901
2,gpboost_excl,1.767112620401835,178.644186019897
3,gpboost_excl,1.7387005342947555,213.561728000641
4,gpboost_excl,1.8251027325258857,115.603126049042
