experiment,exp_type,error,time
0,catboost,0.9345979698987592,11.7555859088898
1,catboost,0.924964283931104,22.8438949584961
2,catboost,0.8853514833615193,26.6061451435089
3,catboost,0.9113808370319297,26.2176411151886
4,catboost,0.9555029718188126,11.7423748970032
