experiment,exp_type,error,time
0,gpboost_incl,0.010220807983435816,48.5508711338043
1,gpboost_incl,0.009691995368033217,85.9518129825592
2,gpboost_incl,0.009382646504489266,61.7882177829742
3,gpboost_incl,0.010550251810325125,76.2130191326141
4,gpboost_incl,0.009447440092762369,69.9355418682098
