experiment,exp_type,error,time
0,boost_cont,0.13973348957116719,1.25406289100647
1,boost_cont,0.13350626835024693,0.606249809265137
2,boost_cont,0.12213596411075194,1.57546496391296
3,boost_cont,0.13090002901202646,0.565600872039795
4,boost_cont,0.13349107671110563,0.760875940322876
