experiment,exp_type,error,time
0,boost_cont,4.524413155228766,0.616876840591431
1,boost_cont,4.531963312495694,0.540246963500977
2,boost_cont,4.5516017762012675,0.441900968551636
3,boost_cont,4.623841754538043,0.498813152313232
4,boost_cont,4.54952344464972,0.920696020126343
