experiment,exp_type,error,time
0,boost_cat,0.006872335360259354,1.28025388717651
1,boost_cat,0.005790340901618639,2.53734302520752
2,boost_cat,0.0063729423557730425,3.54307889938354
3,boost_cat,0.006339758873134591,5.47309803962708
4,boost_cat,0.005951115251777851,5.20080995559692
