experiment,exp_type,error,time
0,gpboost,0.8421230166240028,266.997009992599
1,gpboost,0.8705054840724189,243.073937177658
2,gpboost,0.8227281446199651,301.580138921738
3,gpboost,0.8615276694943002,98.1588170528412
4,gpboost,0.8517512320999221,272.612198114395
