experiment,exp_type,error,time
0,gpboost_incl,1.7428992510667238,63.1801590919495
1,gpboost_incl,1.7327657748461132,91.8999819755554
2,gpboost_incl,1.6885752033707422,126.025638103485
3,gpboost_incl,1.7006100393129147,64.9381771087646
4,gpboost_incl,1.7587415881419641,81.1486089229584
