experiment,exp_type,error,time
0,boost_cont,0.09862327903630848,0.434666872024536
1,boost_cont,0.09262404564416557,0.755780935287476
2,boost_cont,0.09593759765118752,1.24265193939209
3,boost_cont,0.10423335116433606,1.57810997962952
4,boost_cont,0.1046871467963624,8.01952195167542
