experiment,exp_type,error,time
0,boost_cat,0.008808909140735349,4.99839997291565
1,boost_cat,0.008571837049796182,4.91606998443604
2,boost_cat,0.008443160019538064,5.36727213859558
3,boost_cat,0.008500007794711868,5.248703956604
4,boost_cat,0.00857564796057475,4.77926301956177
