experiment,exp_type,error,time
0,gpboost,0.6580873097868553,45.0104560852051
1,gpboost,0.6419268606282394,46.5992801189423
2,gpboost,0.6403287924721899,37.1048319339752
3,gpboost,0.6580576607160713,52.8393161296844
4,gpboost,0.6552100566894998,48.0260219573975
