experiment,exp_type,error,time
0,boost_cat,0.10043747921580184,3.5185329914093
1,boost_cat,0.09550770751006041,0.456195831298828
2,boost_cat,0.09757123015328213,0.929918050765991
3,boost_cat,0.1078946433932531,6.70749306678772
4,boost_cat,0.10791835153423851,6.44672703742981
