experiment,exp_type,error,time
0,gpboost_incl,0.6580873097868417,74.999330997467
1,gpboost_incl,0.6419268606282394,108.782562017441
2,gpboost_incl,0.6403287924721899,76.7297010421753
3,gpboost_incl,0.6580576607160713,139.292314052582
4,gpboost_incl,0.6552100566894998,132.222770214081
