experiment,exp_type,error,time
0,gpboost,0.08027448354360724,34.8112919330597
1,gpboost,0.07872044171785843,53.2366509437561
2,gpboost,0.08079045268459498,31.5789668560028
3,gpboost,0.08944084447929158,17.3126170635223
4,gpboost,0.08582447352366235,34.0948648452759
