experiment,exp_type,error,time
0,linear,0.01420192858438494,6.63913989067078
1,linear,0.014107198361931486,5.65223407745361
2,linear,0.015133875588238576,6.7739839553833
3,linear,0.016759982841807634,8.57373094558716
4,linear,0.016444174639857048,13.437833070755
